"","sim_i","t","person","blk","testatus"
"998","1","1","998","1","s"
"999","1","1","999","0","s"
"1000","1","1","1000","0","s"
"1001","1","11","1","1","s"
"1002","1","11","2","1","s"
"1003","1","11","3","0","s"
"1004","1","11","4","0","s"
"1005","1","11","5","1","s"
"1006","1","11","6","0","s"
"1007","1","11","7","1","s"
"1008","1","11","8","1","s"
"1009","1","11","9","1","s"
"1010","1","11","10","1","s"
"1011","1","11","11","0","s"
"1012","1","11","12","0","s"
"1013","1","11","13","1","s"
"1014","1","11","14","1","s"
"1015","1","11","15","0","s"
"1016","1","11","16","0","s"
"1017","1","11","17","1","i"
"1018","1","11","18","0","s"
"1019","1","11","19","1","s"
"1020","1","11","20","0","s"
"1021","1","11","21","0","s"
"1022","1","11","22","0","s"
"1023","1","11","23","0","s"
"1024","1","11","24","1","s"
"1025","1","11","25","0","s"
"1026","1","11","26","1","s"
"1027","1","11","27","0","s"
"1028","1","11","28","1","s"
"1029","1","11","29","0","s"
"1030","1","11","30","0","s"
"1031","1","11","31","0","s"
"1032","1","11","32","0","s"
"1033","1","11","33","1","s"
"1034","1","11","34","0","s"
"1035","1","11","35","0","s"
"1036","1","11","36","0","s"
"1037","1","11","37","0","s"
"1038","1","11","38","0","s"
"1039","1","11","39","1","s"
"1040","1","11","40","0","i"
"1041","1","11","41","0","s"
"1042","1","11","42","0","s"
"1043","1","11","43","0","s"
"1044","1","11","44","1","s"
"1045","1","11","45","1","s"
"1046","1","11","46","1","s"
"1047","1","11","47","1","s"
"1048","1","11","48","0","s"
"1049","1","11","49","1","s"
"1050","1","11","50","1","s"
"1051","1","11","51","1","s"
"1052","1","11","52","0","s"
"1053","1","11","53","0","s"
"1054","1","11","54","1","s"
"1055","1","11","55","1","s"
"1056","1","11","56","1","s"
"1057","1","11","57","0","s"
"1058","1","11","58","1","i"
"1059","1","11","59","1","s"
"1060","1","11","60","1","s"
"1061","1","11","61","1","i"
"1062","1","11","62","0","s"
"1063","1","11","63","0","s"
"1064","1","11","64","0","i"
"1065","1","11","65","1","s"
"1066","1","11","66","0","s"
"1067","1","11","67","1","s"
"1068","1","11","68","0","s"
"1069","1","11","69","1","s"
"1070","1","11","70","1","s"
"1071","1","11","71","1","s"
"1072","1","11","72","0","s"
"1073","1","11","73","1","s"
"1074","1","11","74","0","s"
"1075","1","11","75","1","s"
"1076","1","11","76","1","s"
"1077","1","11","77","0","s"
"1078","1","11","78","1","s"
"1079","1","11","79","0","i"
"1080","1","11","80","1","s"
"1081","1","11","81","1","s"
"1082","1","11","82","1","s"
"1083","1","11","83","0","s"
"1084","1","11","84","1","s"
"1085","1","11","85","0","s"
"1086","1","11","86","1","s"
"1087","1","11","87","0","s"
"1088","1","11","88","1","s"
"1089","1","11","89","1","s"
"1090","1","11","90","1","s"
"1091","1","11","91","0","s"
"1092","1","11","92","0","s"
"1093","1","11","93","0","s"
"1094","1","11","94","1","s"
"1095","1","11","95","1","s"
"1096","1","11","96","1","s"
"1097","1","11","97","1","s"
"1098","1","11","98","0","s"
"1099","1","11","99","0","s"
"1100","1","11","100","1","s"
"1101","1","11","101","1","s"
"1102","1","11","102","1","s"
"1103","1","11","103","1","s"
"1104","1","11","104","1","s"
"1105","1","11","105","1","s"
"1106","1","11","106","1","s"
"1107","1","11","107","1","s"
"1108","1","11","108","0","s"
"1109","1","11","109","0","s"
"1110","1","11","110","0","s"
"1111","1","11","111","1","s"
"1112","1","11","112","1","s"
"1113","1","11","113","0","s"
"1114","1","11","114","1","s"
"1115","1","11","115","0","s"
"1116","1","11","116","1","s"
"1117","1","11","117","1","s"
"1118","1","11","118","1","s"
"1119","1","11","119","1","s"
"1120","1","11","120","0","i"
"1121","1","11","121","0","s"
"1122","1","11","122","0","s"
"1123","1","11","123","1","s"
"1124","1","11","124","0","s"
"1125","1","11","125","0","s"
"1126","1","11","126","0","s"
"1127","1","11","127","0","s"
"1128","1","11","128","1","s"
"1129","1","11","129","0","s"
"1130","1","11","130","0","s"
"1131","1","11","131","1","s"
"1132","1","11","132","1","s"
"1133","1","11","133","0","s"
"1134","1","11","134","0","s"
"1135","1","11","135","1","s"
"1136","1","11","136","0","i"
"1137","1","11","137","1","s"
"1138","1","11","138","1","s"
"1139","1","11","139","0","s"
"1140","1","11","140","0","s"
"1141","1","11","141","1","s"
"1142","1","11","142","0","s"
"1143","1","11","143","0","s"
"1144","1","11","144","0","s"
"1145","1","11","145","1","s"
"1146","1","11","146","0","s"
"1147","1","11","147","0","s"
"1148","1","11","148","1","s"
"1149","1","11","149","0","s"
"1150","1","11","150","0","i"
"1151","1","11","151","0","s"
"1152","1","11","152","0","s"
"1153","1","11","153","0","i"
"1154","1","11","154","1","s"
"1155","1","11","155","1","s"
"1156","1","11","156","1","s"
"1157","1","11","157","1","s"
"1158","1","11","158","0","s"
"1159","1","11","159","1","s"
"1160","1","11","160","0","s"
"1161","1","11","161","0","s"
"1162","1","11","162","0","s"
"1163","1","11","163","0","s"
"1164","1","11","164","0","s"
"1165","1","11","165","0","s"
"1166","1","11","166","1","s"
"1167","1","11","167","0","i"
"1168","1","11","168","0","i"
"1169","1","11","169","0","s"
"1170","1","11","170","1","s"
"1171","1","11","171","1","s"
"1172","1","11","172","1","s"
"1173","1","11","173","0","s"
"1174","1","11","174","0","s"
"1175","1","11","175","0","s"
"1176","1","11","176","0","s"
"1177","1","11","177","1","s"
"1178","1","11","178","1","s"
"1179","1","11","179","0","s"
"1180","1","11","180","0","s"
"1181","1","11","181","1","s"
"1182","1","11","182","0","s"
"1183","1","11","183","1","s"
"1184","1","11","184","1","s"
"1185","1","11","185","0","s"
"1186","1","11","186","0","s"
"1187","1","11","187","1","s"
"1188","1","11","188","1","s"
"1189","1","11","189","1","s"
"1190","1","11","190","1","s"
"1191","1","11","191","0","s"
"1192","1","11","192","1","s"
"1193","1","11","193","1","s"
"1194","1","11","194","0","s"
"1195","1","11","195","1","s"
"1196","1","11","196","0","s"
"1197","1","11","197","0","s"
"1198","1","11","198","1","s"
"1199","1","11","199","1","s"
"1200","1","11","200","1","s"
"1201","1","11","201","1","s"
"1202","1","11","202","0","s"
"1203","1","11","203","1","s"
"1204","1","11","204","1","s"
"1205","1","11","205","1","s"
"1206","1","11","206","0","s"
"1207","1","11","207","0","s"
"1208","1","11","208","0","s"
"1209","1","11","209","1","s"
"1210","1","11","210","0","s"
"1211","1","11","211","1","s"
"1212","1","11","212","1","s"
"1213","1","11","213","0","s"
"1214","1","11","214","1","s"
"1215","1","11","215","1","s"
"1216","1","11","216","1","s"
"1217","1","11","217","0","s"
"1218","1","11","218","0","s"
"1219","1","11","219","1","s"
"1220","1","11","220","0","s"
"1221","1","11","221","1","i"
"1222","1","11","222","1","s"
"1223","1","11","223","1","s"
"1224","1","11","224","0","s"
"1225","1","11","225","1","s"
"1226","1","11","226","1","s"
"1227","1","11","227","1","s"
"1228","1","11","228","0","s"
"1229","1","11","229","1","s"
"1230","1","11","230","1","s"
"1231","1","11","231","1","s"
"1232","1","11","232","1","s"
"1233","1","11","233","0","s"
"1234","1","11","234","1","s"
"1235","1","11","235","0","s"
"1236","1","11","236","1","s"
"1237","1","11","237","1","s"
"1238","1","11","238","0","s"
"1239","1","11","239","0","s"
"1240","1","11","240","0","s"
"1241","1","11","241","0","s"
"1242","1","11","242","0","s"
"1243","1","11","243","0","s"
"1244","1","11","244","0","s"
"1245","1","11","245","0","s"
"1246","1","11","246","0","s"
"1247","1","11","247","1","s"
"1248","1","11","248","1","s"
"1249","1","11","249","0","s"
"1250","1","11","250","0","s"
"1251","1","11","251","0","s"
"1252","1","11","252","1","s"
"1253","1","11","253","1","s"
"1254","1","11","254","1","s"
"1255","1","11","255","1","s"
"1256","1","11","256","0","s"
"1257","1","11","257","0","s"
"1258","1","11","258","0","s"
"1259","1","11","259","0","s"
"1260","1","11","260","1","s"
"1261","1","11","261","1","s"
"1262","1","11","262","1","s"
"1263","1","11","263","1","s"
"1264","1","11","264","1","i"
"1265","1","11","265","1","s"
"1266","1","11","266","0","s"
"1267","1","11","267","1","s"
"1268","1","11","268","1","s"
"1269","1","11","269","1","s"
"1270","1","11","270","1","s"
"1271","1","11","271","1","s"
"1272","1","11","272","0","s"
"1273","1","11","273","0","s"
"1274","1","11","274","1","s"
"1275","1","11","275","0","s"
"1276","1","11","276","0","s"
"1277","1","11","277","0","s"
"1278","1","11","278","1","s"
"1279","1","11","279","1","s"
"1280","1","11","280","1","s"
"1281","1","11","281","0","s"
"1282","1","11","282","1","s"
"1283","1","11","283","1","s"
"1284","1","11","284","1","s"
"1285","1","11","285","1","s"
"1286","1","11","286","1","s"
"1287","1","11","287","0","s"
"1288","1","11","288","1","s"
"1289","1","11","289","1","s"
"1290","1","11","290","0","s"
"1291","1","11","291","0","s"
"1292","1","11","292","1","s"
"1293","1","11","293","0","s"
"1294","1","11","294","0","s"
"1295","1","11","295","1","s"
"1296","1","11","296","1","s"
"1297","1","11","297","1","s"
"1298","1","11","298","0","s"
"1299","1","11","299","0","s"
"1300","1","11","300","0","s"
"1301","1","11","301","0","s"
"1302","1","11","302","1","s"
"1303","1","11","303","0","s"
"1304","1","11","304","0","s"
"1305","1","11","305","1","s"
"1306","1","11","306","0","s"
"1307","1","11","307","0","s"
"1308","1","11","308","0","s"
"1309","1","11","309","1","s"
"1310","1","11","310","1","s"
"1311","1","11","311","0","s"
"1312","1","11","312","1","s"
"1313","1","11","313","0","s"
"1314","1","11","314","1","s"
"1315","1","11","315","0","s"
"1316","1","11","316","1","s"
"1317","1","11","317","1","s"
"1318","1","11","318","1","s"
"1319","1","11","319","1","s"
"1320","1","11","320","0","s"
"1321","1","11","321","0","s"
"1322","1","11","322","0","s"
"1323","1","11","323","1","s"
"1324","1","11","324","1","s"
"1325","1","11","325","1","s"
"1326","1","11","326","1","s"
"1327","1","11","327","1","s"
"1328","1","11","328","1","s"
"1329","1","11","329","0","s"
"1330","1","11","330","1","s"
"1331","1","11","331","1","s"
"1332","1","11","332","0","s"
"1333","1","11","333","1","s"
"1334","1","11","334","1","s"
"1335","1","11","335","1","s"
"1336","1","11","336","0","s"
"1337","1","11","337","1","s"
"1338","1","11","338","0","s"
"1339","1","11","339","1","s"
"1340","1","11","340","0","s"
"1341","1","11","341","0","s"
"1342","1","11","342","1","s"
"1343","1","11","343","1","s"
"1344","1","11","344","0","s"
"1345","1","11","345","0","s"
"1346","1","11","346","0","s"
"1347","1","11","347","0","s"
"1348","1","11","348","0","s"
"1349","1","11","349","1","s"
"1350","1","11","350","0","s"
"1351","1","11","351","1","s"
"1352","1","11","352","0","s"
"1353","1","11","353","1","s"
"1354","1","11","354","1","s"
"1355","1","11","355","1","s"
"1356","1","11","356","1","s"
"1357","1","11","357","0","s"
"1358","1","11","358","0","s"
"1359","1","11","359","1","s"
"1360","1","11","360","1","s"
"1361","1","11","361","0","s"
"1362","1","11","362","1","s"
"1363","1","11","363","1","s"
"1364","1","11","364","1","s"
"1365","1","11","365","0","s"
"1366","1","11","366","0","s"
"1367","1","11","367","1","s"
"1368","1","11","368","0","s"
"1369","1","11","369","1","s"
"1370","1","11","370","1","s"
"1371","1","11","371","0","s"
"1372","1","11","372","0","s"
"1373","1","11","373","0","s"
"1374","1","11","374","0","s"
"1375","1","11","375","0","s"
"1376","1","11","376","1","s"
"1377","1","11","377","1","s"
"1378","1","11","378","0","s"
"1379","1","11","379","0","s"
"1380","1","11","380","1","s"
"1381","1","11","381","1","s"
"1382","1","11","382","0","i"
"1383","1","11","383","1","s"
"1384","1","11","384","0","s"
"1385","1","11","385","1","s"
"1386","1","11","386","0","s"
"1387","1","11","387","1","s"
"1388","1","11","388","0","s"
"1389","1","11","389","0","s"
"1390","1","11","390","1","s"
"1391","1","11","391","1","s"
"1392","1","11","392","0","s"
"1393","1","11","393","1","s"
"1394","1","11","394","0","s"
"1395","1","11","395","0","s"
"1396","1","11","396","0","s"
"1397","1","11","397","0","s"
"1398","1","11","398","1","s"
"1399","1","11","399","0","s"
"1400","1","11","400","0","i"
"1401","1","11","401","1","s"
"1402","1","11","402","0","s"
"1403","1","11","403","1","s"
"1404","1","11","404","0","s"
"1405","1","11","405","0","s"
"1406","1","11","406","1","s"
"1407","1","11","407","0","s"
"1408","1","11","408","1","i"
"1409","1","11","409","1","i"
"1410","1","11","410","1","s"
"1411","1","11","411","1","s"
"1412","1","11","412","0","s"
"1413","1","11","413","0","s"
"1414","1","11","414","1","s"
"1415","1","11","415","1","s"
"1416","1","11","416","1","s"
"1417","1","11","417","1","s"
"1418","1","11","418","1","s"
"1419","1","11","419","0","s"
"1420","1","11","420","1","s"
"1421","1","11","421","0","s"
"1422","1","11","422","1","s"
"1423","1","11","423","1","s"
"1424","1","11","424","0","s"
"1425","1","11","425","0","s"
"1426","1","11","426","0","s"
"1427","1","11","427","1","s"
"1428","1","11","428","1","s"
"1429","1","11","429","0","s"
"1430","1","11","430","0","s"
"1431","1","11","431","1","i"
"1432","1","11","432","0","s"
"1433","1","11","433","0","s"
"1434","1","11","434","0","s"
"1435","1","11","435","1","s"
"1436","1","11","436","0","s"
"1437","1","11","437","0","s"
"1438","1","11","438","0","s"
"1439","1","11","439","1","s"
"1440","1","11","440","1","s"
"1441","1","11","441","1","s"
"1442","1","11","442","1","s"
"1443","1","11","443","0","s"
"1444","1","11","444","1","s"
"1445","1","11","445","0","s"
"1446","1","11","446","0","s"
"1447","1","11","447","0","s"
"1448","1","11","448","1","s"
"1449","1","11","449","1","s"
"1450","1","11","450","0","s"
"1451","1","11","451","1","s"
"1452","1","11","452","1","s"
"1453","1","11","453","1","s"
"1454","1","11","454","1","s"
"1455","1","11","455","0","s"
"1456","1","11","456","1","s"
"1457","1","11","457","0","s"
"1458","1","11","458","1","s"
"1459","1","11","459","0","s"
"1460","1","11","460","1","s"
"1461","1","11","461","1","s"
"1462","1","11","462","0","s"
"1463","1","11","463","0","s"
"1464","1","11","464","1","s"
"1465","1","11","465","1","s"
"1466","1","11","466","0","s"
"1467","1","11","467","1","s"
"1468","1","11","468","1","s"
"1469","1","11","469","0","s"
"1470","1","11","470","1","s"
"1471","1","11","471","1","s"
"1472","1","11","472","1","s"
"1473","1","11","473","1","s"
"1474","1","11","474","0","s"
"1475","1","11","475","1","s"
"1476","1","11","476","0","s"
"1477","1","11","477","1","s"
"1478","1","11","478","1","s"
"1479","1","11","479","1","s"
"1480","1","11","480","0","s"
"1481","1","11","481","1","s"
"1482","1","11","482","1","s"
"1483","1","11","483","0","s"
"1484","1","11","484","1","s"
"1485","1","11","485","1","s"
"1486","1","11","486","1","s"
"1487","1","11","487","0","s"
"1488","1","11","488","1","s"
"1489","1","11","489","1","s"
"1490","1","11","490","0","s"
"1491","1","11","491","0","s"
"1492","1","11","492","0","s"
"1493","1","11","493","0","s"
"1494","1","11","494","0","s"
"1495","1","11","495","0","s"
"1496","1","11","496","1","s"
"1497","1","11","497","0","s"
"1498","1","11","498","0","s"
"1499","1","11","499","0","s"
"1500","1","11","500","0","s"
"1501","1","11","501","1","s"
"1502","1","11","502","0","s"
"1503","1","11","503","0","s"
"1504","1","11","504","0","i"
"1505","1","11","505","1","s"
"1506","1","11","506","0","s"
"1507","1","11","507","0","s"
"1508","1","11","508","1","s"
"1509","1","11","509","1","s"
"1510","1","11","510","0","s"
"1511","1","11","511","0","s"
"1512","1","11","512","1","s"
"1513","1","11","513","1","s"
"1514","1","11","514","1","s"
"1515","1","11","515","1","s"
"1516","1","11","516","1","s"
"1517","1","11","517","1","s"
"1518","1","11","518","0","s"
"1519","1","11","519","0","s"
"1520","1","11","520","1","s"
"1521","1","11","521","0","s"
"1522","1","11","522","1","s"
"1523","1","11","523","0","i"
"1524","1","11","524","1","s"
"1525","1","11","525","0","i"
"1526","1","11","526","1","s"
"1527","1","11","527","0","s"
"1528","1","11","528","0","s"
"1529","1","11","529","1","s"
"1530","1","11","530","0","s"
"1531","1","11","531","1","s"
"1532","1","11","532","1","s"
"1533","1","11","533","0","i"
"1534","1","11","534","0","s"
"1535","1","11","535","0","s"
"1536","1","11","536","0","s"
"1537","1","11","537","0","s"
"1538","1","11","538","0","s"
"1539","1","11","539","1","s"
"1540","1","11","540","0","i"
"1541","1","11","541","1","s"
"1542","1","11","542","1","s"
"1543","1","11","543","0","s"
"1544","1","11","544","0","s"
"1545","1","11","545","0","s"
"1546","1","11","546","1","s"
"1547","1","11","547","0","s"
"1548","1","11","548","1","s"
"1549","1","11","549","0","s"
"1550","1","11","550","0","i"
"1551","1","11","551","1","s"
"1552","1","11","552","0","s"
"1553","1","11","553","1","s"
"1554","1","11","554","0","s"
"1555","1","11","555","0","s"
"1556","1","11","556","1","s"
"1557","1","11","557","0","s"
"1558","1","11","558","1","s"
"1559","1","11","559","1","i"
"1560","1","11","560","0","s"
"1561","1","11","561","1","s"
"1562","1","11","562","0","s"
"1563","1","11","563","0","s"
"1564","1","11","564","1","s"
"1565","1","11","565","0","s"
"1566","1","11","566","1","s"
"1567","1","11","567","1","s"
"1568","1","11","568","1","s"
"1569","1","11","569","0","s"
"1570","1","11","570","0","s"
"1571","1","11","571","1","s"
"1572","1","11","572","0","s"
"1573","1","11","573","1","s"
"1574","1","11","574","1","s"
"1575","1","11","575","1","s"
"1576","1","11","576","1","s"
"1577","1","11","577","0","s"
"1578","1","11","578","0","s"
"1579","1","11","579","0","s"
"1580","1","11","580","1","s"
"1581","1","11","581","0","s"
"1582","1","11","582","1","s"
"1583","1","11","583","1","s"
"1584","1","11","584","0","s"
"1585","1","11","585","1","s"
"1586","1","11","586","0","s"
"1587","1","11","587","1","s"
"1588","1","11","588","0","s"
"1589","1","11","589","0","s"
"1590","1","11","590","1","s"
"1591","1","11","591","1","s"
"1592","1","11","592","1","s"
"1593","1","11","593","1","s"
"1594","1","11","594","1","i"
"1595","1","11","595","0","s"
"1596","1","11","596","1","i"
"1597","1","11","597","1","s"
"1598","1","11","598","1","s"
"1599","1","11","599","0","s"
"1600","1","11","600","1","s"
"1601","1","11","601","0","i"
"1602","1","11","602","0","s"
"1603","1","11","603","0","s"
"1604","1","11","604","0","s"
"1605","1","11","605","1","s"
"1606","1","11","606","1","s"
"1607","1","11","607","0","s"
"1608","1","11","608","0","s"
"1609","1","11","609","1","s"
"1610","1","11","610","0","s"
"1611","1","11","611","1","s"
"1612","1","11","612","1","s"
"1613","1","11","613","0","s"
"1614","1","11","614","1","s"
"1615","1","11","615","0","s"
"1616","1","11","616","0","s"
"1617","1","11","617","1","s"
"1618","1","11","618","0","s"
"1619","1","11","619","1","s"
"1620","1","11","620","1","s"
"1621","1","11","621","0","s"
"1622","1","11","622","1","i"
"1623","1","11","623","0","s"
"1624","1","11","624","0","s"
"1625","1","11","625","1","s"
"1626","1","11","626","1","s"
"1627","1","11","627","1","s"
"1628","1","11","628","1","s"
"1629","1","11","629","1","s"
"1630","1","11","630","1","s"
"1631","1","11","631","1","s"
"1632","1","11","632","0","s"
"1633","1","11","633","0","s"
"1634","1","11","634","0","s"
"1635","1","11","635","0","s"
"1636","1","11","636","0","s"
"1637","1","11","637","1","s"
"1638","1","11","638","1","s"
"1639","1","11","639","0","s"
"1640","1","11","640","1","s"
"1641","1","11","641","1","s"
"1642","1","11","642","1","s"
"1643","1","11","643","0","s"
"1644","1","11","644","1","s"
"1645","1","11","645","0","s"
"1646","1","11","646","1","s"
"1647","1","11","647","0","s"
"1648","1","11","648","0","s"
"1649","1","11","649","0","s"
"1650","1","11","650","0","s"
"1651","1","11","651","1","s"
"1652","1","11","652","0","s"
"1653","1","11","653","0","s"
"1654","1","11","654","1","s"
"1655","1","11","655","0","s"
"1656","1","11","656","1","s"
"1657","1","11","657","1","s"
"1658","1","11","658","1","s"
"1659","1","11","659","0","s"
"1660","1","11","660","0","s"
"1661","1","11","661","0","s"
"1662","1","11","662","0","s"
"1663","1","11","663","1","s"
"1664","1","11","664","1","s"
"1665","1","11","665","0","s"
"1666","1","11","666","1","s"
"1667","1","11","667","1","s"
"1668","1","11","668","0","s"
"1669","1","11","669","0","s"
"1670","1","11","670","1","s"
"1671","1","11","671","0","s"
"1672","1","11","672","1","s"
"1673","1","11","673","1","s"
"1674","1","11","674","1","s"
"1675","1","11","675","1","s"
"1676","1","11","676","0","s"
"1677","1","11","677","0","s"
"1678","1","11","678","0","s"
"1679","1","11","679","0","s"
"1680","1","11","680","0","s"
"1681","1","11","681","1","s"
"1682","1","11","682","1","s"
"1683","1","11","683","1","i"
"1684","1","11","684","0","s"
"1685","1","11","685","0","s"
"1686","1","11","686","1","s"
"1687","1","11","687","1","s"
"1688","1","11","688","0","s"
"1689","1","11","689","1","s"
"1690","1","11","690","1","s"
"1691","1","11","691","1","s"
"1692","1","11","692","0","s"
"1693","1","11","693","0","s"
"1694","1","11","694","0","s"
"1695","1","11","695","1","s"
"1696","1","11","696","0","s"
"1697","1","11","697","0","s"
"1698","1","11","698","1","s"
"1699","1","11","699","1","s"
"1700","1","11","700","1","s"
"1701","1","11","701","0","s"
"1702","1","11","702","0","s"
"1703","1","11","703","1","s"
"1704","1","11","704","0","i"
"1705","1","11","705","0","s"
"1706","1","11","706","1","s"
"1707","1","11","707","1","s"
"1708","1","11","708","0","s"
"1709","1","11","709","1","s"
"1710","1","11","710","0","s"
"1711","1","11","711","1","s"
"1712","1","11","712","1","s"
"1713","1","11","713","0","s"
"1714","1","11","714","1","s"
"1715","1","11","715","0","s"
"1716","1","11","716","1","s"
"1717","1","11","717","0","s"
"1718","1","11","718","0","s"
"1719","1","11","719","0","s"
"1720","1","11","720","1","s"
"1721","1","11","721","1","s"
"1722","1","11","722","1","s"
"1723","1","11","723","1","s"
"1724","1","11","724","1","s"
"1725","1","11","725","0","s"
"1726","1","11","726","0","s"
"1727","1","11","727","0","s"
"1728","1","11","728","1","i"
"1729","1","11","729","1","s"
"1730","1","11","730","0","s"
"1731","1","11","731","0","s"
"1732","1","11","732","0","s"
"1733","1","11","733","0","s"
"1734","1","11","734","0","s"
"1735","1","11","735","1","s"
"1736","1","11","736","1","s"
"1737","1","11","737","0","s"
"1738","1","11","738","1","s"
"1739","1","11","739","0","s"
"1740","1","11","740","0","s"
"1741","1","11","741","0","s"
"1742","1","11","742","1","s"
"1743","1","11","743","1","s"
"1744","1","11","744","0","s"
"1745","1","11","745","0","s"
"1746","1","11","746","0","s"
"1747","1","11","747","0","s"
"1748","1","11","748","1","s"
"1749","1","11","749","0","s"
"1750","1","11","750","1","s"
"1751","1","11","751","0","s"
"1752","1","11","752","1","s"
"1753","1","11","753","1","s"
"1754","1","11","754","1","s"
"1755","1","11","755","0","s"
"1756","1","11","756","1","s"
"1757","1","11","757","1","s"
"1758","1","11","758","0","s"
"1759","1","11","759","1","s"
"1760","1","11","760","1","s"
"1761","1","11","761","0","s"
"1762","1","11","762","0","s"
"1763","1","11","763","0","s"
"1764","1","11","764","0","s"
"1765","1","11","765","0","i"
"1766","1","11","766","0","s"
"1767","1","11","767","0","s"
"1768","1","11","768","1","s"
"1769","1","11","769","0","s"
"1770","1","11","770","0","s"
"1771","1","11","771","1","s"
"1772","1","11","772","0","s"
"1773","1","11","773","0","s"
"1774","1","11","774","0","s"
"1775","1","11","775","0","s"
"1776","1","11","776","1","s"
"1777","1","11","777","0","s"
"1778","1","11","778","0","s"
"1779","1","11","779","1","s"
"1780","1","11","780","1","s"
"1781","1","11","781","0","s"
"1782","1","11","782","1","s"
"1783","1","11","783","0","s"
"1784","1","11","784","0","s"
"1785","1","11","785","0","s"
"1786","1","11","786","0","s"
"1787","1","11","787","1","s"
"1788","1","11","788","0","s"
"1789","1","11","789","1","s"
"1790","1","11","790","0","s"
"1791","1","11","791","0","s"
"1792","1","11","792","0","s"
"1793","1","11","793","0","s"
"1794","1","11","794","1","s"
"1795","1","11","795","0","s"
"1796","1","11","796","0","s"
"1797","1","11","797","0","s"
"1798","1","11","798","1","s"
"1799","1","11","799","0","s"
"1800","1","11","800","0","s"
"1801","1","11","801","0","s"
"1802","1","11","802","0","s"
"1803","1","11","803","1","s"
"1804","1","11","804","1","s"
"1805","1","11","805","1","s"
"1806","1","11","806","1","s"
"1807","1","11","807","1","s"
"1808","1","11","808","0","s"
"1809","1","11","809","1","s"
"1810","1","11","810","0","s"
"1811","1","11","811","1","s"
"1812","1","11","812","1","s"
"1813","1","11","813","0","s"
"1814","1","11","814","0","s"
"1815","1","11","815","0","i"
"1816","1","11","816","1","s"
"1817","1","11","817","0","s"
"1818","1","11","818","1","s"
"1819","1","11","819","1","s"
"1820","1","11","820","0","s"
"1821","1","11","821","0","s"
"1822","1","11","822","0","s"
"1823","1","11","823","1","s"
"1824","1","11","824","0","s"
"1825","1","11","825","1","s"
"1826","1","11","826","1","s"
"1827","1","11","827","1","s"
"1828","1","11","828","0","s"
"1829","1","11","829","0","s"
"1830","1","11","830","0","s"
"1831","1","11","831","0","s"
"1832","1","11","832","0","s"
"1833","1","11","833","0","s"
"1834","1","11","834","0","s"
"1835","1","11","835","0","s"
"1836","1","11","836","0","s"
"1837","1","11","837","1","s"
"1838","1","11","838","1","s"
"1839","1","11","839","0","s"
"1840","1","11","840","0","s"
"1841","1","11","841","1","s"
"1842","1","11","842","0","s"
"1843","1","11","843","0","s"
"1844","1","11","844","0","s"
"1845","1","11","845","1","s"
"1846","1","11","846","1","s"
"1847","1","11","847","0","s"
"1848","1","11","848","1","s"
"1849","1","11","849","1","s"
"1850","1","11","850","0","s"
"1851","1","11","851","1","s"
"1852","1","11","852","0","s"
"1853","1","11","853","1","s"
"1854","1","11","854","0","s"
"1855","1","11","855","0","s"
"1856","1","11","856","1","s"
"1857","1","11","857","0","i"
"1858","1","11","858","0","s"
"1859","1","11","859","1","s"
"1860","1","11","860","0","s"
"1861","1","11","861","0","s"
"1862","1","11","862","0","s"
"1863","1","11","863","0","s"
"1864","1","11","864","1","s"
"1865","1","11","865","0","s"
"1866","1","11","866","0","s"
"1867","1","11","867","1","s"
"1868","1","11","868","1","s"
"1869","1","11","869","1","s"
"1870","1","11","870","1","s"
"1871","1","11","871","1","s"
"1872","1","11","872","0","s"
"1873","1","11","873","1","s"
"1874","1","11","874","1","s"
"1875","1","11","875","0","s"
"1876","1","11","876","0","s"
"1877","1","11","877","0","s"
"1878","1","11","878","1","s"
"1879","1","11","879","0","s"
"1880","1","11","880","1","s"
"1881","1","11","881","1","s"
"1882","1","11","882","1","s"
"1883","1","11","883","1","s"
"1884","1","11","884","0","s"
"1885","1","11","885","0","s"
"1886","1","11","886","0","s"
"1887","1","11","887","0","s"
"1888","1","11","888","1","s"
"1889","1","11","889","0","s"
"1890","1","11","890","1","s"
"1891","1","11","891","0","s"
"1892","1","11","892","1","s"
"1893","1","11","893","0","s"
"1894","1","11","894","1","s"
"1895","1","11","895","0","s"
"1896","1","11","896","1","s"
"1897","1","11","897","1","s"
"1898","1","11","898","0","s"
"1899","1","11","899","1","s"
"1900","1","11","900","1","s"
"1901","1","11","901","0","s"
"1902","1","11","902","1","s"
"1903","1","11","903","1","s"
"1904","1","11","904","0","s"
"1905","1","11","905","0","s"
"1906","1","11","906","1","s"
"1907","1","11","907","0","s"
"1908","1","11","908","0","s"
"1909","1","11","909","1","s"
"1910","1","11","910","1","s"
"1911","1","11","911","0","s"
"1912","1","11","912","0","s"
"1913","1","11","913","1","s"
"1914","1","11","914","0","s"
"1915","1","11","915","0","i"
"1916","1","11","916","1","s"
"1917","1","11","917","0","s"
"1918","1","11","918","1","s"
"1919","1","11","919","1","s"
"1920","1","11","920","0","s"
"1921","1","11","921","0","s"
"1922","1","11","922","1","s"
"1923","1","11","923","1","s"
"1924","1","11","924","0","s"
"1925","1","11","925","1","i"
"1926","1","11","926","0","s"
"1927","1","11","927","0","s"
"1928","1","11","928","1","s"
"1929","1","11","929","1","s"
